COMPANY,DATE,PRICE OF LAST TRANSACTION,MAX,MIN,AVERAGE PRICE,% PERCENT,QUANTITY,REVENUE IN BEST DENARS,TOTAL REVENUE IN DENARS
OKTA,2023-04-04,3400.0,3400.0,3400.0,3400.0,149.0,82.0,278800.0,278800.0
OKTA,2023-03-30,3350.0,3350.0,3350.0,3350.0,0.0,70.0,234500.0,234500.0
OKTA,2023-03-29,3350.0,3350.0,3350.0,3350.0,0.0,20.0,67000.0,67000.0
OKTA,2023-03-28,3350.0,3350.0,3350.0,3350.0,-176.0,49.0,164150.0,164150.0
OKTA,2023-03-13,3410.0,3410.0,3410.0,3410.0,0.0,25.0,85250.0,85250.0
OKTA,2023-03-06,3410.0,3410.0,3410.0,3410.0,-35.0,5.0,17050.0,17050.0
OKTA,2023-03-02,3422.0,3422.0,3422.0,3422.0,-488.0,11.0,37642.0,37642.0
OKTA,2023-03-01,3598.0,3598.0,3597.0,3597.5,-7.0,20.0,71950.0,71950.0
OKTA,2023-01-27,3600.0,3600.0,3600.0,3600.0,286.0,5.0,18000.0,18000.0
OKTA,2023-01-26,3500.0,3500.0,3500.0,3500.0,0.0,20.0,70000.0,70000.0
OKTA,2023-01-11,3500.0,3500.0,3500.0,3500.0,0.0,21.0,73500.0,73500.0
OKTA,2023-01-05,3500.0,3500.0,3500.0,3500.0,0.0,15.0,52500.0,52500.0
OKTA,2022-12-27,3500.0,3500.0,3500.0,3500.0,-251.0,24.0,84000.0,84000.0
OKTA,2022-12-22,3600.0,3600.0,3500.0,3590.1,257.0,153.0,549285.0,549285.0
OKTA,2022-12-21,3500.0,3500.0,3500.0,3500.0,0.0,10.0,35000.0,35000.0
OKTA,2022-12-15,3500.0,3500.0,3500.0,3500.0,448.0,20.0,70000.0,70000.0
OKTA,2022-12-06,3350.0,3350.0,3350.0,3350.0,0.0,42.0,140700.0,140700.0
OKTA,2022-12-05,3350.0,3350.0,3350.0,3350.0,152.0,45.0,150750.0,150750.0
OKTA,2022-12-02,3300.0,3300.0,3300.0,3300.0,30.0,50.0,165000.0,165000.0
OKTA,2022-11-29,3290.0,3290.0,3290.0,3290.0,281.0,17.0,55930.0,55930.0
OKTA,2022-11-23,3200.0,3200.0,3200.0,3200.0,-31.0,145.0,464000.0,464000.0
OKTA,2022-11-22,3210.0,3210.0,3210.0,3210.0,-273.0,140.0,449400.0,449400.0
OKTA,2022-10-13,3300.0,3300.0,3300.0,3300.0,0.0,19.0,62700.0,62700.0
OKTA,2022-10-07,3300.0,3300.0,3300.0,3300.0,-9.0,8.0,26400.0,26400.0
OKTA,2022-09-27,3303.0,3303.0,3303.0,3303.0,6.0,10.0,33030.0,33030.0
OKTA,2022-09-26,3301.0,3301.0,3301.0,3301.0,-6.0,10.0,33010.0,33010.0
OKTA,2022-09-21,3303.0,3303.0,3303.0,3303.0,6.0,24.0,79272.0,79272.0
OKTA,2022-09-20,3301.0,3301.0,3301.0,3301.0,-906.0,53.0,174953.0,174953.0
OKTA,2022-09-13,3630.0,3630.0,3630.0,3630.0,1000.0,4.0,14520.0,14520.0
OKTA,2022-09-12,3300.0,3300.0,3300.0,3300.0,-12.0,1.0,3300.0,3300.0
OKTA,2022-09-07,3304.0,3304.0,3304.0,3304.0,12.0,2.0,6608.0,6608.0
OKTA,2022-09-06,3300.0,3300.0,3300.0,3300.0,0.0,4.0,13200.0,13200.0
OKTA,2022-08-23,3300.0,3300.0,3300.0,3300.0,12.0,19.0,62700.0,62700.0
OKTA,2022-07-28,3296.0,3296.0,3296.0,3296.0,300.0,10.0,32960.0,32960.0
OKTA,2022-07-26,3200.0,3200.0,3200.0,3200.0,0.0,14.0,44800.0,44800.0
OKTA,2022-07-12,3200.0,3200.0,3200.0,3200.0,-193.0,13.0,41600.0,41600.0
OKTA,2022-06-20,3263.0,3263.0,3263.0,3263.0,-263.0,19.0,61997.0,61997.0
OKTA,2022-06-02,3351.0,3351.0,3351.0,3351.0,109.0,10.0,33510.0,33510.0
OKTA,2022-05-31,3324.0,3324.0,3306.0,3315.0,-918.0,24.0,79560.0,79560.0
OKTA,2022-05-26,3650.0,3650.0,3650.0,3650.0,-44.0,69.0,251850.0,251850.0
OKTA,2022-05-23,3650.0,3700.0,3650.0,3666.0,44.0,50.0,183300.0,183300.0
OKTA,2022-05-20,3650.0,3650.0,3650.0,3650.0,0.0,10.0,36500.0,36500.0
OKTA,2022-05-19,3650.0,3650.0,3650.0,3650.0,-49.0,17.0,62050.0,62050.0
OKTA,2022-05-17,3650.0,3749.0,3650.0,3668.0,27.0,55.0,201740.0,201740.0
OKTA,2022-05-12,3650.0,3670.0,3650.0,3657.87,-245.0,30.0,109736.0,109736.0
OKTA,2022-05-11,3750.0,3750.0,3750.0,3750.0,135.0,30.0,112500.0,112500.0
OKTA,2022-05-05,3700.0,3700.0,3700.0,3700.0,-131.0,5.0,18500.0,18500.0
OKTA,2022-05-03,3750.0,3750.0,3749.0,3749.13,132.0,23.0,86230.0,86230.0
OKTA,2022-04-29,3700.0,3700.0,3700.0,3700.0,11.0,34.0,125800.0,125800.0
OKTA,2022-04-26,3700.0,3700.0,3680.0,3696.0,82.0,25.0,92400.0,92400.0
OKTA,2022-04-15,3666.0,3666.0,3666.0,3666.0,298.0,13.0,47658.0,47658.0
OKTA,2022-04-08,3560.0,3560.0,3560.0,3560.0,-214.0,40.0,142400.0,142400.0
OKTA,2022-03-29,3638.0,3638.0,3638.0,3638.0,-299.0,282.0,1025.916,1025916.0
OKTA,2022-03-24,3750.0,3750.0,3750.0,3750.0,0.0,6.0,22500.0,22500.0
OKTA,2022-03-23,3750.0,3750.0,3750.0,3750.0,0.0,90.0,337500.0,337500.0
OKTA,2022-03-18,3750.0,3750.0,3750.0,3750.0,-26.0,15.0,56250.0,56250.0
OKTA,2022-03-17,3760.0,3760.0,3759.0,3759.63,412.0,81.0,304530.0,304530.0
OKTA,2022-03-15,3611.0,3611.0,3611.0,3611.0,0.0,29.0,104719.0,104719.0
OKTA,2022-03-11,3611.0,3611.0,3611.0,3611.0,-119.0,23.0,83053.0,83053.0
OKTA,2022-03-08,3759.0,3759.0,3550.0,3654.5,294.0,10.0,36545.0,36545.0
OKTA,2022-03-07,3550.0,3550.0,3550.0,3550.0,23.0,47.0,166850.0,166850.0
OKTA,2022-03-01,3542.0,3542.0,3542.0,3542.0,-299.0,5.0,17710.0,17710.0
OKTA,2022-02-24,3651.0,3651.0,3651.0,3651.0,0.0,3.0,10953.0,10953.0
OKTA,2022-02-14,3651.0,3651.0,3651.0,3651.0,-186.0,13.0,47463.0,47463.0
OKTA,2022-02-09,3716.0,3749.0,3700.0,3720.05,14.0,55.0,204603.0,204603.0
OKTA,2022-02-08,3715.0,3715.0,3715.0,3715.0,0.0,20.0,74300.0,74300.0
OKTA,2022-02-03,3715.0,3715.0,3715.0,3715.0,0.0,47.0,174605.0,174605.0
OKTA,2022-01-28,3715.0,3715.0,3715.0,3715.0,295.0,40.0,148600.0,148600.0
OKTA,2022-01-24,3600.0,3800.0,3600.0,3608.47,-504.0,118.0,425800.0,425800.0
OKTA,2022-01-21,3800.0,3800.0,3800.0,3800.0,133.0,33.0,125400.0,125400.0
OKTA,2022-01-18,3750.0,3750.0,3750.0,3750.0,137.0,54.0,202500.0,202500.0
OKTA,2022-01-17,3699.0,3700.0,3699.0,3699.26,1.0,107.0,395821.0,395821.0
OKTA,2022-01-14,3699.0,3699.0,3699.0,3699.0,295.0,26.0,96174.0,96174.0
OKTA,2021-12-28,3550.0,3600.0,3550.0,3593.0,-20.0,50.0,179650.0,179650.0
OKTA,2021-12-27,3600.0,3601.0,3600.0,3600.34,-290.0,87.0,313230.0,313230.0
OKTA,2021-12-15,3708.0,3708.0,3708.0,3708.0,4.0,40.0,148320.0,148320.0
OKTA,2021-12-13,3707.0,3707.0,3690.0,3706.63,296.0,46.0,170505.0,170505.0
OKTA,2021-12-09,3600.0,3600.0,3600.0,3600.0,-241.0,16.0,57600.0,57600.0
OKTA,2021-12-06,3689.0,3689.0,3689.0,3689.0,107.0,23.0,84847.0,84847.0
OKTA,2021-12-02,3650.0,3650.0,3650.0,3650.0,-108.0,33.0,120450.0,120450.0
OKTA,2021-11-24,3690.0,3690.0,3690.0,3690.0,250.0,4.0,14760.0,14760.0
OKTA,2021-11-23,3600.0,3600.0,3600.0,3600.0,-97.0,34.0,122400.0,122400.0
OKTA,2021-11-22,3600.0,3660.0,3600.0,3635.41,98.0,37.0,134510.0,134510.0
OKTA,2021-11-19,3600.0,3600.0,3600.0,3600.0,-3.0,4.0,14400.0,14400.0
OKTA,2021-11-17,3600.0,3602.0,3600.0,3601.03,-133.0,30.0,108031.0,108031.0
OKTA,2021-11-16,3650.0,3650.0,3649.0,3649.75,-109.0,80.0,291980.0,291980.0
OKTA,2021-11-05,3690.0,3690.0,3690.0,3690.0,0.0,10.0,36900.0,36900.0
OKTA,2021-11-04,3690.0,3690.0,3690.0,3690.0,110.0,7.0,25830.0,25830.0
OKTA,2021-11-02,3650.0,3650.0,3650.0,3650.0,0.0,40.0,146000.0,146000.0
OKTA,2021-11-01,3650.0,3650.0,3650.0,3650.0,-116.0,12.0,43800.0,43800.0
OKTA,2021-10-25,3700.0,3700.0,3680.0,3692.99,258.0,77.0,284360.0,284360.0
OKTA,2021-10-20,3600.0,3600.0,3600.0,3600.0,435.0,10.0,36000.0,36000.0
OKTA,2021-10-12,3450.0,3450.0,3450.0,3450.0,-3.0,9.0,31050.0,31050.0
OKTA,2021-10-07,3450.0,3455.0,3450.0,3450.9,-121.0,61.0,210505.0,210505.0
OKTA,2021-10-05,3493.0,3493.0,3493.0,3493.0,0.0,15.0,52395.0,52395.0
OKTA,2021-10-04,3493.0,3493.0,3493.0,3493.0,-296.0,10.0,34930.0,34930.0
OKTA,2021-09-23,3600.0,3600.0,3599.0,3599.65,182.0,97.0,349166.0,349166.0
OKTA,2021-09-22,3535.0,3536.0,3535.0,3535.45,-271.0,33.0,116670.0,116670.0
OKTA,2021-09-21,3634.0,3634.0,3634.0,3634.0,-297.0,15.0,54510.0,54510.0
OKTA,2021-09-13,3750.0,3861.0,3700.0,3745.35,-11.0,240.0,898885.0,898885.0
OKTA,2021-09-07,3750.0,3750.0,3749.0,3749.46,679.0,87.0,326203.0,326203.0
OKTA,2021-09-06,3511.0,3511.0,3511.0,3511.0,-28.0,20.0,70220.0,70220.0
OKTA,2021-08-27,3521.0,3521.0,3521.0,3521.0,-255.0,6.0,21126.0,21126.0
OKTA,2021-08-26,3613.0,3613.0,3613.0,3613.0,299.0,63.0,227619.0,227619.0
OKTA,2021-08-19,3508.0,3508.0,3508.0,3508.0,-392.0,10.0,35080.0,35080.0
OKTA,2021-08-13,3651.0,3651.0,3651.0,3651.0,3.0,30.0,109530.0,109530.0
OKTA,2021-08-11,3650.0,3650.0,3650.0,3650.0,-17.0,12.0,43800.0,43800.0
OKTA,2021-08-04,3700.0,3700.0,3552.0,3656.25,751.0,68.0,248625.0,248625.0
OKTA,2021-07-27,3401.0,3401.0,3401.0,3401.0,-420.0,12.0,40812.0,40812.0
OKTA,2021-07-16,3550.0,3550.0,3550.0,3550.0,-131.0,88.0,312400.0,312400.0
OKTA,2021-07-14,3597.0,3597.0,3597.0,3597.0,-8.0,68.0,244596.0,244596.0
OKTA,2021-07-06,3600.0,3600.0,3600.0,3600.0,286.0,68.0,244800.0,244800.0
OKTA,2021-07-05,3500.0,3500.0,3500.0,3500.0,145.0,4.0,14000.0,14000.0
OKTA,2021-07-01,3450.0,3450.0,3450.0,3450.0,147.0,20.0,69000.0,69000.0
OKTA,2021-06-29,3400.0,3400.0,3400.0,3400.0,-286.0,10.0,34000.0,34000.0
OKTA,2021-06-28,3500.0,3500.0,3500.0,3500.0,-141.0,18.0,63000.0,63000.0
OKTA,2021-06-21,3550.0,3550.0,3550.0,3550.0,-274.0,25.0,88750.0,88750.0
OKTA,2021-06-11,3650.0,3650.0,3650.0,3650.0,-290.0,50.0,182500.0,182500.0
OKTA,2021-06-07,3759.0,3759.0,3759.0,3759.0,0.0,16.0,60144.0,60144.0
OKTA,2021-06-03,3759.0,3759.0,3759.0,3759.0,-3.0,67.0,251853.0,251853.0
OKTA,2021-06-02,3760.0,3760.0,3760.0,3760.0,-105.0,18.0,67680.0,67680.0
OKTA,2021-05-31,3800.0,3800.0,3800.0,3800.0,160.0,22.0,83600.0,83600.0
OKTA,2021-05-27,3740.0,3740.0,3740.0,3740.0,0.0,50.0,187000.0,187000.0
OKTA,2021-05-26,3740.0,3740.0,3740.0,3740.0,289.0,10.0,37400.0,37400.0
OKTA,2021-05-20,3650.0,3650.0,3579.0,3634.79,113.0,140.0,508870.0,508870.0
OKTA,2021-05-19,3599.0,3599.0,3550.0,3594.25,-16.0,56.0,201278.0,201278.0
OKTA,2021-05-18,3600.0,3600.0,3600.0,3600.0,286.0,23.0,82800.0,82800.0
OKTA,2021-05-17,3500.0,3500.0,3499.0,3499.86,145.0,145.0,507480.0,507480.0
OKTA,2021-05-14,3450.0,3450.0,3450.0,3450.0,308.0,5.0,17250.0,17250.0
OKTA,2021-05-10,3347.0,3347.0,3347.0,3347.0,-299.0,10.0,33470.0,33470.0
OKTA,2021-05-04,3450.0,3450.0,3450.0,3450.0,-75.0,10.0,34500.0,34500.0
OKTA,2021-04-27,3476.0,3476.0,3476.0,3476.0,-344.0,52.0,180752.0,180752.0
OKTA,2021-04-16,3600.0,3600.0,3600.0,3600.0,906.0,44.0,158400.0,158400.0
OKTA,2021-04-15,3301.0,3301.0,3301.0,3301.0,-291.0,10.0,33010.0,33010.0
OKTA,2021-04-13,3400.0,3400.0,3400.0,3400.0,0.0,10.0,34000.0,34000.0
OKTA,2021-03-24,3400.0,3400.0,3400.0,3400.0,0.0,56.0,190400.0,190400.0
OKTA,2021-03-12,3400.0,3400.0,3400.0,3400.0,-286.0,10.0,34000.0,34000.0
OKTA,2021-03-10,3500.0,3500.0,3500.0,3500.0,-3.0,255.0,892500.0,892500.0
OKTA,2021-03-05,3501.0,3501.0,3501.0,3501.0,3.0,34.0,119034.0,119034.0
OKTA,2021-03-04,3500.0,3500.0,3500.0,3500.0,0.0,27.0,94500.0,94500.0
OKTA,2021-03-03,3500.0,3500.0,3500.0,3500.0,0.0,70.0,245000.0,245000.0
OKTA,2021-03-02,3500.0,3500.0,3500.0,3500.0,-3.0,75.0,262500.0,262500.0
OKTA,2021-02-26,3501.0,3501.0,3501.0,3501.0,-275.0,10.0,35010.0,35010.0
OKTA,2021-02-23,3600.0,3600.0,3600.0,3600.0,0.0,99.0,356400.0,356400.0
OKTA,2021-02-22,3600.0,3600.0,3600.0,3600.0,286.0,23.0,82800.0,82800.0
OKTA,2021-02-19,3500.0,3500.0,3500.0,3500.0,-462.0,3.0,10500.0,10500.0
OKTA,2021-02-17,3670.0,3670.0,3669.0,3669.56,109.0,27.0,99078.0,99078.0
OKTA,2021-02-16,3620.0,3640.0,3620.0,3630.0,5.0,40.0,145200.0,145200.0
OKTA,2021-02-11,3660.0,3660.0,3555.0,3628.18,208.0,33.0,119730.0,119730.0
OKTA,2021-02-10,3559.0,3559.0,3550.0,3554.34,300.0,102.0,362543.0,362543.0
OKTA,2021-02-02,3450.0,3459.0,3450.0,3450.76,-428.0,394.0,1359.6,1359600.0
OKTA,2021-01-29,3605.0,3605.0,3605.0,3605.0,300.0,14.0,50470.0,50470.0
OKTA,2021-01-26,3500.0,3500.0,3500.0,3500.0,-223.0,88.0,308000.0,308000.0
OKTA,2021-01-25,3580.0,3580.0,3580.0,3580.0,-553.0,20.0,71600.0,71600.0
OKTA,2021-01-15,3681.0,3898.0,3681.0,3789.5,-14.0,20.0,75790.0,75790.0
OKTA,2021-01-14,3799.0,3799.0,3792.0,3794.68,286.0,78.0,295985.0,295985.0
OKTA,2021-01-13,3689.0,3689.0,3689.0,3689.0,577.0,19.0,70091.0,70091.0
OKTA,2021-01-12,3550.0,3550.0,3390.0,3487.61,260.0,161.0,561506.0,561506.0
OKTA,2020-12-30,3399.0,3400.0,3399.0,3399.28,301.0,53.0,180162.0,180162.0
OKTA,2020-12-28,3300.0,3300.0,3300.0,3300.0,96.0,26.0,85800.0,85800.0
OKTA,2020-12-23,3300.0,3300.0,3230.0,3268.55,110.0,55.0,179770.0,179770.0
OKTA,2020-12-22,3233.0,3233.0,3233.0,3233.0,-203.0,14.0,45262.0,45262.0
OKTA,2020-12-18,3300.0,3300.0,3300.0,3300.0,0.0,10.0,33000.0,33000.0
OKTA,2020-12-17,3300.0,3300.0,3300.0,3300.0,0.0,40.0,132000.0,132000.0
OKTA,2020-12-14,3300.0,3300.0,3300.0,3300.0,0.0,117.0,386100.0,386100.0
OKTA,2020-12-10,3300.0,3300.0,3300.0,3300.0,-280.0,15.0,49500.0,49500.0
OKTA,2020-11-25,3395.0,3395.0,3395.0,3395.0,-297.0,10.0,33950.0,33950.0
OKTA,2020-11-23,3499.0,3499.0,3499.0,3499.0,-3.0,5.0,17495.0,17495.0
OKTA,2020-11-10,3500.0,3500.0,3500.0,3500.0,-278.0,50.0,175000.0,175000.0
OKTA,2020-10-15,3600.0,3600.0,3600.0,3600.0,-526.0,16.0,57600.0,57600.0
OKTA,2020-10-14,3800.0,3800.0,3800.0,3800.0,45.0,10.0,38000.0,38000.0
OKTA,2020-10-06,3783.0,3783.0,3783.0,3783.0,-300.0,24.0,90792.0,90792.0
OKTA,2020-10-05,3900.0,3900.0,3900.0,3900.0,4.0,25.0,97500.0,97500.0
OKTA,2020-10-02,3900.0,3900.0,3890.0,3898.37,-74.0,246.0,959000.0,959000.0
OKTA,2020-10-01,3900.0,3943.0,3900.0,3927.34,932.0,77.0,302405.0,302405.0
OKTA,2020-09-30,3600.0,3600.0,3502.0,3592.46,578.0,65.0,233510.0,233510.0
OKTA,2020-09-29,3465.0,3465.0,3240.0,3396.25,782.0,144.0,489060.0,489060.0
OKTA,2020-09-28,3150.0,3150.0,3150.0,3150.0,-3.0,25.0,78750.0,78750.0
OKTA,2020-09-18,3101.0,3154.0,3101.0,3150.83,173.0,59.0,185899.0,185899.0
OKTA,2020-09-14,3153.0,3153.0,3061.0,3097.14,-177.0,28.0,86720.0,86720.0
OKTA,2020-09-01,3153.0,3153.0,3153.0,3153.0,0.0,5.0,15765.0,15765.0
OKTA,2020-08-27,3153.0,3153.0,3153.0,3153.0,-298.0,13.0,40989.0,40989.0
OKTA,2020-07-30,3250.0,3250.0,3250.0,3250.0,156.0,18.0,58500.0,58500.0
OKTA,2020-07-29,3200.0,3200.0,3200.0,3200.0,-62.0,10.0,32000.0,32000.0
OKTA,2020-07-24,3220.0,3220.0,3220.0,3220.0,0.0,35.0,112700.0,112700.0
OKTA,2020-07-23,3220.0,3220.0,3220.0,3220.0,156.0,90.0,289800.0,289800.0
OKTA,2020-07-21,3220.0,3220.0,3154.0,3170.5,-154.0,40.0,126820.0,126820.0
OKTA,2020-07-20,3220.0,3220.0,3220.0,3220.0,265.0,66.0,212520.0,212520.0
OKTA,2020-07-17,3153.0,3153.0,3120.0,3136.75,-52.0,134.0,420324.0,420324.0
OKTA,2020-07-13,3153.0,3153.0,3153.0,3153.0,0.0,48.0,151344.0,151344.0
OKTA,2020-07-10,3153.0,3153.0,3153.0,3153.0,0.0,44.0,138732.0,138732.0
OKTA,2020-07-09,3153.0,3153.0,3153.0,3153.0,-147.0,21.0,66213.0,66213.0
OKTA,2020-07-07,3200.0,3200.0,3200.0,3200.0,-154.0,44.0,140800.0,140800.0
OKTA,2020-07-02,3250.0,3250.0,3250.0,3250.0,-152.0,24.0,78000.0,78000.0
OKTA,2020-06-30,3300.0,3300.0,3300.0,3300.0,-1.0,42.0,138600.0,138600.0
OKTA,2020-06-26,3300.0,3301.0,3300.0,3300.21,1.0,48.0,158410.0,158410.0
OKTA,2020-06-25,3300.0,3300.0,3300.0,3300.0,-192.0,7.0,23100.0,23100.0
OKTA,2020-06-24,3298.0,3400.0,3298.0,3364.52,-104.0,23.0,77384.0,77384.0
OKTA,2020-06-23,3400.0,3400.0,3400.0,3400.0,310.0,25.0,85000.0,85000.0
OKTA,2020-06-22,3290.0,3300.0,3290.0,3297.69,-7.0,65.0,214350.0,214350.0
OKTA,2020-06-18,3300.0,3300.0,3300.0,3300.0,-298.0,45.0,148500.0,148500.0
OKTA,2020-06-17,3420.0,3420.0,3374.0,3401.33,-219.0,101.0,343534.0,343534.0
OKTA,2020-06-15,3441.0,3500.0,3441.0,3477.34,-65.0,79.0,274710.0,274710.0
OKTA,2020-06-12,3500.0,3500.0,3500.0,3500.0,-131.0,15.0,52500.0,52500.0
OKTA,2020-06-10,3519.0,3600.0,3519.0,3546.28,-224.0,134.0,475201.0,475201.0
OKTA,2020-06-09,3600.0,3785.0,3600.0,3627.55,-699.0,94.0,340990.0,340990.0
OKTA,2020-06-02,3900.0,3900.0,3900.0,3900.0,130.0,7.0,27300.0,27300.0
OKTA,2020-06-01,3850.0,3850.0,3850.0,3850.0,-179.0,20.0,77000.0,77000.0
OKTA,2020-05-26,3920.0,3920.0,3920.0,3920.0,310.0,9.0,35280.0,35280.0
OKTA,2020-05-22,3802.0,3802.0,3802.0,3802.0,53.0,5.0,19010.0,19010.0
OKTA,2020-05-21,3800.0,3800.0,3710.0,3782.0,303.0,35.0,132370.0,132370.0
OKTA,2020-05-20,3702.0,3702.0,3646.0,3670.64,369.0,50.0,183532.0,183532.0
OKTA,2020-05-19,3550.0,3550.0,3533.0,3539.94,-647.0,49.0,173457.0,173457.0
OKTA,2020-05-18,3686.0,3906.0,3686.0,3784.62,-599.0,65.0,246000.0,246000.0
OKTA,2020-05-15,3999.0,4052.0,3999.0,4025.87,-346.0,90.0,362328.0,362328.0
OKTA,2020-05-13,4170.0,4170.0,4170.0,4170.0,0.0,10.0,41700.0,41700.0
OKTA,2020-05-12,4170.0,4170.0,4170.0,4170.0,296.0,20.0,83400.0,83400.0
OKTA,2020-05-11,4050.0,4050.0,4050.0,4050.0,122.0,66.0,267300.0,267300.0
OKTA,2020-05-08,4001.0,4001.0,4001.0,4001.0,-22.0,14.0,56014.0,56014.0
OKTA,2020-05-07,4010.0,4010.0,4010.0,4010.0,25.0,13.0,52130.0,52130.0
OKTA,2020-05-05,4000.0,4000.0,4000.0,4000.0,-77.0,39.0,156000.0,156000.0
OKTA,2020-05-04,4031.0,4032.0,4031.0,4031.09,-298.0,115.0,463575.0,463575.0
OKTA,2020-04-30,4150.0,4200.0,4074.0,4155.07,623.0,56.0,232684.0,232684.0
OKTA,2020-04-28,3899.0,3924.0,3899.0,3911.5,384.0,50.0,195575.0,195575.0
OKTA,2020-04-27,3925.0,3925.0,3691.0,3766.79,511.0,78.0,293810.0,293810.0
OKTA,2020-04-24,3635.0,3635.0,3530.0,3583.57,152.0,105.0,376275.0,376275.0
OKTA,2020-04-23,3530.0,3530.0,3530.0,3530.0,0.0,32.0,112960.0,112960.0
OKTA,2020-04-10,3530.0,3530.0,3530.0,3530.0,295.0,44.0,155320.0,155320.0
OKTA,2020-04-09,3450.0,3450.0,3404.0,3428.76,375.0,37.0,126864.0,126864.0
OKTA,2020-04-08,3350.0,3350.0,3300.0,3304.96,15.0,131.0,432950.0,432950.0
OKTA,2020-04-07,3300.0,3300.0,3300.0,3300.0,-67.0,130.0,429000.0,429000.0
OKTA,2020-04-06,3322.0,3323.0,3322.0,3322.36,295.0,233.0,774111.0,774111.0
OKTA,2020-04-03,3249.0,3249.0,3151.0,3227.04,925.0,154.0,496964.0,496964.0
OKTA,2020-04-01,2930.0,3000.0,2930.0,2953.85,-154.0,130.0,384000.0,384000.0
OKTA,2020-03-31,3000.0,3000.0,3000.0,3000.0,99.0,100.0,300000.0,300000.0
OKTA,2020-03-26,2970.0,2971.0,2970.0,2970.57,-998.0,70.0,207940.0,207940.0
OKTA,2020-03-25,3300.0,3300.0,3300.0,3300.0,0.0,100.0,330000.0,330000.0
OKTA,2020-03-24,3300.0,3300.0,3300.0,3300.0,67.0,16.0,52800.0,52800.0
OKTA,2020-03-23,3278.0,3278.0,3278.0,3278.0,-499.0,12.0,39336.0,39336.0
OKTA,2020-03-20,3450.0,3450.0,3450.0,3450.0,-498.0,240.0,828000.0,828000.0
OKTA,2020-03-19,3631.0,3631.0,3631.0,3631.0,-500.0,5.0,18155.0,18155.0
OKTA,2020-03-17,3822.0,3822.0,3822.0,3822.0,-499.0,40.0,152880.0,152880.0
OKTA,2020-03-13,3973.0,4065.0,3973.0,4022.79,-176.0,94.0,378142.0,378142.0
OKTA,2020-03-12,4095.0,4095.0,4095.0,4095.0,-1000.0,15.0,61425.0,61425.0
OKTA,2020-03-11,4550.0,4550.0,4550.0,4550.0,75.0,15.0,68250.0,68250.0
OKTA,2020-03-03,4516.0,4516.0,4516.0,4516.0,299.0,26.0,117416.0,117416.0
OKTA,2020-02-26,4385.0,4385.0,4385.0,4385.0,-299.0,26.0,114010.0,114010.0
OKTA,2020-02-25,4520.0,4520.0,4520.0,4520.0,-290.0,2.0,9040.0,9040.0
OKTA,2020-02-24,4655.0,4655.0,4655.0,4655.0,-295.0,2.0,9310.0,9310.0
OKTA,2020-02-21,4800.0,4800.0,4700.0,4796.51,205.0,315.0,1510.9,1510900.0
OKTA,2020-02-20,4700.0,4700.0,4700.0,4700.0,330.0,20.0,94000.0,94000.0
OKTA,2020-02-19,4550.0,4550.0,4550.0,4550.0,95.0,21.0,95550.0,95550.0
OKTA,2020-02-12,4500.0,4600.0,4500.0,4507.24,-202.0,71.0,320014.0,320014.0
OKTA,2020-02-11,4600.0,4600.0,4600.0,4600.0,-4.0,53.0,243800.0,243800.0
OKTA,2020-02-05,4602.0,4602.0,4602.0,4602.0,2.0,15.0,69030.0,69030.0
OKTA,2020-02-03,4601.0,4601.0,4601.0,4601.0,-211.0,12.0,55212.0,55212.0
OKTA,2020-01-27,4700.0,4700.0,4700.0,4700.0,0.0,10.0,47000.0,47000.0
OKTA,2020-01-23,4700.0,4700.0,4700.0,4700.0,0.0,10.0,47000.0,47000.0
OKTA,2020-01-22,4700.0,4700.0,4700.0,4700.0,0.0,23.0,108100.0,108100.0
OKTA,2020-01-16,4700.0,4700.0,4700.0,4700.0,90.0,5.0,23500.0,23500.0
OKTA,2020-01-15,4658.0,4658.0,4658.0,4658.0,-296.0,19.0,88502.0,88502.0
OKTA,2020-01-14,4800.0,4800.0,4800.0,4800.0,79.0,44.0,211200.0,211200.0
OKTA,2020-01-13,4770.0,4770.0,4700.0,4762.6,-78.0,123.0,585800.0,585800.0
OKTA,2019-12-30,4800.0,4800.0,4800.0,4800.0,1.0,20.0,96000.0,96000.0
OKTA,2019-12-27,4800.0,4800.0,4799.0,4799.59,-1.0,85.0,407965.0,407965.0
OKTA,2019-12-25,4800.0,4800.0,4800.0,4800.0,12.0,55.0,264000.0,264000.0
OKTA,2019-12-24,4800.0,4800.0,4656.0,4794.4,-12.0,180.0,862992.0,862992.0
OKTA,2019-12-23,4800.0,4800.0,4800.0,4800.0,0.0,17.0,81600.0,81600.0
OKTA,2019-12-20,4800.0,4800.0,4800.0,4800.0,0.0,25.0,120000.0,120000.0
OKTA,2019-12-19,4800.0,4800.0,4800.0,4800.0,221.0,49.0,235200.0,235200.0
OKTA,2019-12-18,4696.0,4696.0,4696.0,4696.0,298.0,40.0,187840.0,187840.0
OKTA,2019-12-17,4560.0,4560.0,4560.0,4560.0,-298.0,2.0,9120.0,9120.0
